Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,new_tweet
"USER Gw malah nyesel jd anak jorok ca. Walkman gatau kemana. Skg kalo masih ada, mahal bgt udh itu walkman :(( \nEh cita2 w pgn bet punya turtable, dan banyak vinyl :(( biar ntar tua, ngeteh sambil denger vinyl sambil ngerajut bikin taplak meja :('",0,0,0,0,0,0,0,0,0,0,0,0,user gw malah menyesal jadi anak jorok ca walkman tak tau kemana skg kalau masih ada mahal banget sudah itu walkman neh cita cita ingin banget punya tabel kebenaran dan banyak vinil biar nanti tua mengeteh sambil dengar vinil sambil merajut bikin taplak meja
Mahakarya Borobudur 2018 ; ; Event budaya bertema â??Indonesia Berkainâ?? dalam bentuk Batik Fashion Performing Art sebagai bagian perayaan World Heritage Day dan Hari R.A. Kartini.; ;,0,0,0,0,0,0,0,0,0,0,0,0,mahakarya borobudur 2018 event budaya bertema indonesia berkain dalam bentuk batik fashion performing art sebagai bagian perayaan world heritage day dan hari kartini
Ternyata ada yang lebih culun daripada pasangan lovren mignolet... \xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0,ternyata ada yang lebih culun daripada pasangan lovren mignolet xf0 x9f x98 x82
Mereka semakin nekat kalau terciduk untuk framing pak Jokowi diktator &amp; anti islam URL,1,0,1,0,0,0,0,0,1,1,0,0,mereka semakin nekat kalau terciduk untuk framing pak jokowi diktator amp anti islam url
USER Gua emg lagi diving sarap',0,1,0,0,0,0,0,0,0,0,0,0,user gua memang lagi diving sarap
"Relawan USER Berlin mendukung Anis Matta menjadi Presiden Republik Indonesia. Dari berbagai kalangan: hijaber, model, keluarga global, mahasiswa dll. Kami percaya kepada Anis Matta. USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0,relawan user berlin mendukung anis matta menjadi presiden republik indonesia dari berbagai kalangan hijaber model keluarga global mahasiswa dan lain lain kami percaya kepada anis matta user user user user user
USER USER Anggota DPR yang Amnesia Parah ...gini koq ada yg memilih dan merasa diwakili orang ini..... wkwkwkwk',0,0,0,0,0,0,0,0,0,0,0,0,user user anggota dpr yang amnesia parah begini kok ada yang memilih dan merasa diwakili orang ini wkwk
"Mmg majority citizen dekat sini tak wajib kawen , but kita yg islam mai dok sini pon jgn la terikut sekali ð???ð??»â??â??ï¸? allahuakhbar; #PesanKatDiriSendiriJe",0,0,0,0,0,0,0,0,0,0,0,0,mmg mayoritas citizen dekat sini tak wajib kawin but kita yang islam mau dok sini pon jangan lah terikut sekali allahu akbar pesankatdirisendirije
Horas Horas Horas !!; ; Dengan menggunakan kapal feri Presiden mengunjungi pulau samosir dlm rangkaian kunjungan kerja ; ; Presiden di sambut dgn upacara adat samosir dg pekikan Horas Horas Horas ; ; USER,0,0,0,0,0,0,0,0,0,0,0,0,horas horas horas dengan menggunakan kapal feri presiden mengunjungi pulau samosir dalam rangkaian kunjungan kerja presiden di sambut dengan upacara adat samosir dengan pekikan horas horas horas user
Satu satu semua akan tergantikan pada waktunya. Setelah Gubernur Jakarta Tumbang ke Pak Anies dan Bang Sandi.; ; Kini tiba saatnya Presiden juga Insya Allah akan beralih ke Pak Prabowo di 2019 nanti.; ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,satu satu semua akan tergantikan pada waktunya setelah gubernur jakarta tumbang ke pak anies dan bang sandi kini tiba saatnya presiden juga insya allah akan beralih ke pak prabowo di 2019 nanti 2019gantipresiden
"USER USER Yaamfun, skripsiku malah budaya populer:))",0,0,0,0,0,0,0,0,0,0,0,0,user user yaamfun skripsiku malah budaya populer
"USER USER Seriously, rakyat tidak tau menau tentang sabah sarawak TNI... Saya pun baru tau dikasih tau mas nya \xf0\x9f\x98\x82 alasannya jelas karna beberapa kali kasus seperti tari pendet di iklan pariwisata malaysia, banner iklan TKI dijual",0,0,0,0,0,0,0,0,0,0,0,0,user user seriously rakyat tidak tau menau tentang sabah sarawak tni saya pun baru tau dikasih tau mas nya xf0 x9f x98 x82 alasannya jelas karena beberapa kali kasus seperti tari pendet di iklan pariwisata malaysia banner iklan tki dijual
"USER dah tau bacot, masi dibacoti. u juga bacot'",1,1,1,0,0,0,0,0,1,1,0,0,user sudah tau bacot masih dibacoti juga bacot
USER APA SIH KOK KAPITALISME HAHAHA. dasar antek antek komunis.,1,0,0,1,0,1,0,0,0,0,1,0,user apa sih kok kapitalisme hahaha dasar antek antek komunis
RT USER: TAI DAH ADE ADE AJE YUTUBER PLOKIS NGERJAIN BOCAH2 AU AMAT',0,1,0,0,0,0,0,0,0,0,0,0,  user tai dah ade ade aje yutuber plokis ngerjain bocah2 au amat
Ini Gubernur Pribumi lo yah. #2019GantiPresiden,1,0,1,0,0,1,0,0,0,1,0,0,ini gubernur pribumi kamu ya 2019gantipresiden
Kenapa bukan prancis/inggris? Perancis cacat antar lini. Inggris masih kebingungan. Tapi mereka punya pemain muda yg bisa diandalkan di tahun yg akan datang.',0,0,0,0,0,0,0,0,0,0,0,0,kenapa bukan prancis inggris perancis cacat antar lini inggris masih kebingungan tapi mereka punya pemain muda yang bisa diandalkan di tahun yang akan datang
SBY ERA: Kemana duit negara proyek mangkrak semua..,1,0,0,1,0,0,0,0,1,0,1,0,sby era kemana duit negara proyek mangkrak semua
USER lembaga survey nya bagian dari tim jokowi jadi independensi nya di ragu kan,1,0,1,0,0,0,0,0,1,1,0,0,user lembaga survei nya bagian dari tim jokowi jadi independensi nya di ragu kan
"USER Cebong gak mikir sampai segitu, buat bikin jalan sdh brp km tuh.\n\nHabis buat jadi satpam rupiah.'",1,1,0,1,0,0,0,0,1,0,1,0,user cebong tidak pikir sampai sebegitu buat bikin jalan sudah berapa km itu nhabis buat jadi satpam rupiah
USER Masalah Mental mereka LGBT jelas is wujud sebenarnya. Mereka tidak dilahirkan begitu. Mereka menjadi begitu disebabkan ada kisah dan pengaruh kebebasan tanpa batasan yg kian meluas. Manusia normal jgk akan mempertahankan hak amalan normal ma,0,0,0,0,0,0,0,0,0,0,0,0,user masalah mental mereka lgbt jelas is wujud sebenarnya mereka tidak dilahirkan begitu mereka menjadi begitu disebabkan ada kisah dan pengaruh kebebasan tanpa batasan yang kian meluas manusia normal juga akan mempertahankan hak amalan normal sama
"USER Be real. Munafik sekali kalo hari gini mau pilih gaji biasa. Kerja sesuai passion tp lingkungan kerja gak mendukung (slg jatuhin, gak nyaman) sm aja. Bakal lebih stress saat kalian pilih kerja yg nggak sesuai passion'",0,0,0,0,0,0,0,0,0,0,0,0,user be real munafik sekali kalau hari begini mau pilih gaji biasa kerja sesuai passion tetapi lingkungan kerja tidak mendukung saling jatuhi tidak nyaman sama saja bakal lebih stres saat kalian pilih kerja yang enggak sesuai passion
"#SedulurNgaji #Bondowoso ; Yu' kita ngaji, pahalanya kita hadiahkan kepada para guru dan Ulama NU dan keluarga kita semua""; ; USER; USER; USER; USER USER",0,0,0,0,0,0,0,0,0,0,0,0,sedulurngaji bondowoso yu kita mengaji pahalanya kita hadiahkan kepada para guru dan ulama nu dan keluarga kita semua user user user user user
Jangan Ragu ganyang PKI segera,1,0,0,1,0,1,0,0,0,0,0,1,jangan ragu ganyang pki segera
membuat CACAT ATURAN MAINnya as PRODUCT Nya di HATImu sendiri ?\n\nya enggak TERASAlah NIKMATNya didalam HIKMAH KEIMANAN padaNya !',0,0,0,0,0,0,0,0,0,0,0,0,membuat cacat aturan mainnya as product nya di hatimu sendiri nya tidak terasalah nikmatnya di dalam hikmah keimanan padanya
USER Hauahahaha muke banci kecoa kafir z\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',1,1,1,0,1,0,1,1,0,1,0,0,user hauahahaha muka banci kecoa kafir xf0 x9f x98 x82 xf0 x9f xa4 xa3
"bidik penista, jangan ulama.",0,0,0,0,0,0,0,0,0,0,0,0,bidik penista jangan ulama
USER Bukan onta. Buroq itu kendaraan kita ke surga. Yaila',0,0,0,0,0,0,0,0,0,0,0,0,user bukan onta buroq itu kendaraan kita ke surga yaila
USER USER USER USER USER USER USER USER USER USER USER USER itu BEM SI yg di ITB kemana ya suaranya ? jangan2 ikut razim cebong',1,1,0,1,0,0,0,0,1,0,1,0,user user user user user user user user user user user user itu bem si yang di itb kemana ya suaranya jangan jangan ikut rezim cebong
USER : Si AHOAK USER CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!,1,1,1,0,1,1,0,0,0,1,0,0,user si ahoak user cina anjing kafir penista agama islam
"USER Doa itu yg baik untuk bangsa. Tak ajarin CARA ISLAM bukan cara PKS yg ngaku partai dakwah tapi gak genah.; ; Ya Allah, jka Engkau kehendaki Jokowi lagi, berilah petunjuk agar beliau mampu membawa bangsa ini menjadi maju. Jika Engkau kehendaki",0,0,0,0,0,0,0,0,0,0,0,0,user doa itu yang baik untuk bangsa tak ajarkan cara islam bukan cara pks yang mengakui partai dakwah tapi tidak genah ya allah jika engkau kehendaki jokowi lagi berilah petunjuk agar beliau mampu membawa bangsa ini menjadi maju jika engkau kehendaki
USER Kaum bani kampret sj yang bereaksi negatif',1,1,0,1,0,0,0,0,1,0,1,0,user kaum bani kampret saja yang bereaksi negatif
USER Betul pak tapi banyak juga rakyat sudah mengerti untuk tidak melihat agamanya. Semua teror Bom dan aksi Teror hanyalah mereka yg mau berkuasa di republik ini.',0,0,0,0,0,0,0,0,0,0,0,0,user betul pak tapi banyak juga rakyat sudah mengerti untuk tidak melihat agamanya semua teror bom dan aksi teror hanyalah mereka yang mau berkuasa di republik ini
"Retweeted SidogiriMedia (USER):\n\nBagaimana tidak, Arab adalah latar belakang Islam sejak kelahiran hingga perkembangannya. Beda jauh dengan agama Nasrani dan Yahudi. Meskipun kedua agama itu lahir di Timur Tengah, namun perkembangannya terja",0,0,0,0,0,0,0,0,0,0,0,0,retweeted sidogirimedia user nbagaimana tidak arab adalah latar belakang islam sejak kelahiran hingga perkembangannya beda jauh dengan agama nasrani dan yahudi meskipun kedua agama itu lahir di timur tengah namun perkembangannya terja
Kita Cinta Indonesia; #2019KitaTetapJokowi; #KitaJokowi; #2019TetapJokowi ; #M3nang,0,0,0,0,0,0,0,0,0,0,0,0,kita cinta indonesia 2019kitatetapjokowi kitajokowi 2019tetapjokowi m3nang
"otak wc otak babi yg menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah",1,1,1,0,1,0,0,0,0,1,0,0,otak toilet otak babi yang menerima ahok kafir kamu ahok kafir bukan sekadar menghina sudah anggap islam itu sampah
Eh bodoh la porn acc JANGAN FOLLOW!!!!!!!!!',0,1,0,0,0,0,0,0,0,0,0,0,eh bodoh lah porno acc jangan follow
Bagus ini pollingnya. Penyisihan. Di final ditunggu Pak De ð???,0,0,0,0,0,0,0,0,0,0,0,0,bagus ini pemungutan suaranya penyisihan di final ditunggu pak de
USER USER USER USER Belaga pilon lo cebong!\xf0\x9f\x98\x82\nScroll dong! \nHp lo doang smart! Tapi otak lo ada di ujung pantat..\xf0\x9f\x98\x9c',1,1,1,0,0,0,0,0,1,1,0,0,user user user user belaga pilon kamu cebong xf0 x9f x98 x82 nscroll dong nhp kamu doang pintar tapi otak kamu ada di ujung pantat xf0 x9f x98 x9c
"Botol fans gapunya otak kali ya, dongo nya kelewatan\xf0\x9f\x98\x8f'",1,1,0,1,0,0,0,0,1,0,1,0,botol fan tidak punya otak kali ya dongok nya kelewatan xf0 x9f x98 x8f
"Di beberapa akun temen yg jadi buzzer politik calon gubernur jg asik2 aja. Ga saling share berita buruk tentang lawan, tapi asik promo campaign atau tagar masing-masing calon. Enak banget",0,0,0,0,0,0,0,0,0,0,0,0,di beberapa akun teman yang jadi buzzer politik calon gubernur juga asyik asyik saja ga saling bagikan berita buruk tentang lawan tapi asyik promo kampanye atau tagar masing masing calon enak banget
TNI menyerukan nonton 30S karena pemerintah sekarang pro komunis pki,1,0,0,1,0,0,0,0,1,0,1,0,tni menyerukan menonton 30s karena pemerintah sekarang pro komunis partai komunis indonesia
"Eh kiapa so stalking2 Dilan milea ini, bajingan'",0,1,0,0,0,0,0,0,0,0,0,0,eh kenapa sok mengintai dilan milea ini bajingan
USER Kan sipit \xf0\x9f\x98\x91 gitu nih mesti di capslock',0,0,0,0,0,0,0,0,0,0,0,0,user kan sipit xf0 x9f x98 x91 begitu nih mesti di capslock
"apakah sebuah kebetulan kristen Syriac dan Arabislam memakai sebutan ""alah/ allah"" yg sama? kita punya bukti literatur pd Syriac tp tidak pada Arabislam.'",0,0,0,0,0,0,0,0,0,0,0,0,apakah sebuah kebetulan kristen syriac dan arabislam memakai sebutan alah allah yang sama kita punya bukti literatur pada syriac tetapi tidak pada arabislam
CINA ASU https:\/\/t.co\/zM1BsjAIHA,1,1,0,1,0,1,0,0,0,0,1,0,cina asu hypertext transfer protocol over secure socket layer co zm1bsjaiha
USER USER Apa mentang2 didanai kafir?\nApa mentang2 aparat pro?',1,1,1,0,1,0,0,0,0,1,0,0,user user apa mentang mentang didanai kafir napa mentang mentang aparat pro
"USER Untuk dapatkan apresiasi rezim, Muhammad Zohri mesti bisa nyebutin nama-nama ikan terlebih dahulu...sepeda menanti.'",0,0,0,0,0,0,0,0,0,0,0,0,user untuk dapatkan apresiasi rezim muhammad zohri mesti bisa menyebutkan nama nama ikan terlebih dahulu sepeda menanti
Woy njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! USER bruakakakak :D',1,1,0,1,0,0,0,1,0,0,1,0,woy anjing ibumu pelacur ya pantas saja kelakuan kamu bejat dasar anak haram user wkwk
"Pengalamannya di Birokrat, Membuat Masyarakat Yakin Memilih Syamsuar Sebagai Gubernur Riau",0,0,0,0,0,0,0,0,0,0,0,0,pengalamannya di birokrat membuat masyarakat yakin memilih syamsuar sebagai gubernur riau
USER kok gembel beneran cantik juga wkw\n\nyah baru mau dimintain makan',0,1,0,0,0,0,0,0,0,0,0,0,user kok gembel benaran cantik juga wkwk nya baru mau dimintai makan
Jadi sudah diluar harta Pak Rai Mantra. Kita bersyukur kalau Gubernur dan wagub dari keluarga kaya #mantrakerta,0,0,0,0,0,0,0,0,0,0,0,0,jadi sudah di luar harta pak rai mantra kita bersyukur kalau gubernur dan wakil gubernur dari keluarga kayak mantra kerta
Ini tuh kesalahan Jokowi dan Ahok si babi ateis. https:\/\/t.co\/v2GRcUeStI,1,1,0,1,1,0,0,0,0,0,1,0,ini itu kesalahan jokowi dan ahok sih babi ateis hypertext transfer protocol over secure socket layer co v2grcuesti
"RT USER: USER &lt; Terus ya, NSFW bukan cuma genjat-genjot doang. Tapi yang namanya NSFW udah pasti gak aman buat anak di bawah umur. T\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,  user user lt terus ya nsfw bukan cuma gencat genjot doang tapi yang namanya nsfw sudah pasti tidak aman buat anak di bawah umur xe2 x80 xa6
USER USER Jadilah inspirasi bagi generasi milenial. Generasi muda anak bangsa bahwa tidak ada yang tidak mungkin jika ada kemauan dan fokus. Tetaplah bersahaja dan hati2 dengan berbagai ujian harta dan tahta. Jika tdk waspada akan jadi,0,0,0,0,0,0,0,0,0,0,0,0,user user jadilah inspirasi bagi generasi milenial generasi muda anak bangsa bahwa tidak ada yang tidak mungkin jika ada kemauan dan fokus tetaplah bersahaja dan hati hati dengan berbagai ujian harta dan tahta jika tidak waspada akan jadi
apa bedanya ngentot dan ngewe ?? \xf0\x9f\x98\x9,0,1,0,0,0,0,0,0,0,0,0,0,apa bedanya ngentot dan ngewe xf0 x9f x98 x9
RT USER USER USER Oh..ini ma antek nya komunis bung...,1,0,1,0,0,1,0,0,0,1,0,0,  user user user oh ini sama antek nya komunis bung
"USER USER USER USER Sekarang ini sudah bisa dibedakan antara pecundang atas negeri ini atau nationalist untuk membela negara, orang pintar belum tentu nationalist dan orang bodoh boleh belum tentu tidak nasionalis Anda harus paham S",0,0,0,0,0,0,0,0,0,0,0,0,user user user user sekarang ini sudah bisa dibedakan antara pecundang atas negeri ini atau nasionalis untuk membela negara orang pintar belum tentu nasionalis dan orang bodoh boleh belum tentu tidak nasionalis anda harus paham
"Sesungguhnya cinta tidak buta, ia hanya melumpuhkan logika. ~ Mario Teguh'",0,0,0,0,0,0,0,0,0,0,0,0,sesungguhnya cinta tidak buta ia hanya melumpuhkan logika mario teguh
USER Orang keturunan Cina jadi gubernur aja bermasalah di Indonesia ga usah ngomong orang Padang jd presiden Singapur USER,1,0,1,0,0,1,0,0,0,1,0,0,user orang keturunan cina jadi gubernur saja bermasalah di indonesia tidak usah berbicara orang padang jadi presiden singapur user
USER USER Bodo jangan gangguin kesayangan gw lu \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\xf0\x9f\x98\x92',0,1,0,0,0,0,0,0,0,0,0,0,user user bodo jangan mengganggu kesayangan gue kamu xf0 x9f x98 xa3 xf0 x9f x98 xa3 xf0 x9f x98 x92 xf0 x9f x98 x92
USER Jancuk jancuk',0,1,0,0,0,0,0,0,0,0,0,0,user jancuk jancuk
"Bandara Internasional Kertajati saya harapkan bisa diuji coba pada bulan Mei 2018. Bandara ini bisa menampung sekitar 5,6 juta penumpang (tahap I), terbesar kedua setelah Soekarno-Hatta. Semoga bandara ini secara konkrit bisa menggerakkan perekonomian di s",0,0,0,0,0,0,0,0,0,0,0,0,bandara internasional kertajati saya harapkan bisa diuji coba pada bulan mei 2018 bandara ini bisa menampung sekitar 5 6 juta penumpang tahap terbesar kedua setelah soekarno hatta semoga bandara ini secara konkret bisa menggerakkan perekonomian di
USER Apapun dibentuk utk mendukung REZIM PANIK... jangan lupa yaa #2019GantiPresiden',1,0,1,0,0,0,0,0,1,1,0,0,user apapun dibentuk untuk mendukung rezim panik jangan lupa ya 2019gantipresiden
USER Wkwkwkwk.... bukan gila bang.. mikirin kuping dia..',0,0,0,0,0,0,0,0,0,0,0,0,user wkwkwkwk bukan gila bang memikirkan kuping dia
"Kalo tidak, akan banyak kasus kasus seperti ini di kemudian hari, dan bicara ""agama dan sekelilingnya"" menjadi semakin ""menakutkan"" ; ; Justru seharusnya diskusi antar agama itu menenangkan .. bukan malah menciptakan umat/jemaat yang Ngamukan ... ; ; USER",0,0,0,0,0,0,0,0,0,0,0,0,kalo tidak akan banyak kasus kasus seperti ini di kemudian hari dan bicara agama dan sekelilingnya menjadi semakin menakutkan justru seharusnya diskusi antar agama itu menenangkan bukan malah menciptakan umat jemaat yang ngamukan user
Apa yang aku dapat sepanjang hari ini. Penguasaan bahasa melayu dalam kalangan bangsa cina amat kurang. Ada yang mampu menghafal tapi tak faham apa yang dihafal.',0,0,0,0,0,0,0,0,0,0,0,0,apa yang aku dapat sepanjang hari ini penguasaan bahasa melayu dalam kalangan bangsa cina amat kurang ada yang mampu menghafal tapi tak paham apa yang dihafal
Akhir dari sistem Demokrasi Terpimpin Soekarno yang berakibat pada perseteruan politik ideologi antara PKI dan TNI adalah peristiwa berdarah yang dikenal dengan Gerakan 30 September 1965 (G30S/PKI).',0,0,0,0,0,0,0,0,0,0,0,0,akhir dari sistem demokrasi terpimpin soekarno yang berakibat pada perseteruan politik ideologi antara pki dan tni adalah peristiwa berdarah yang dikenal dengan gerakan 30 september 1965 g30s pki
Yeuhhh dasar pucuk kntl',1,1,1,0,0,0,0,0,1,1,0,0,yeuhhh dasar pucuk kontol
USER USER Cuma kapir tulen yg milih fuckry',1,1,0,1,1,0,0,0,0,0,1,0,user user cuma kafir tulen yang memilih fuck
"USER USER Banyak, di antaranya menganggap non muslim di sini sebagai kafir harbi, bahwa jihad itu artinya hanyalah perang, dll...'",0,0,0,0,0,0,0,0,0,0,0,0,user user banyak di antaranya menganggap non muslim di sini sebagai kafir harbi bahwa jihad itu artinya hanyalah perang dan lain lain
"USER Pak USER Muhammad ngaku nabi akhir silahkan, tapi tak boleh merampas hak orang lain mengaku nabi",1,0,0,1,1,0,0,0,0,0,1,0,user pak user muhammad mengakui nabi akhir silakan tapi tak boleh merampas hak orang lain mengaku nabi
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,1,1,1,0,0,0,0,0,1,1,0,0,user user user user user user user user user user user user user user user user user user user user user user user
"Berusaha mendamaikan diri. Sama dengan slogan ""big is beautiful""-nya orang-orang gendut dan ""sumber pendapatan terbesar negara""-nya para perokok~ URL",0,0,0,0,0,0,0,0,0,0,0,0,berusaha mendamaikan diri sama dengan slogan besar is cantik nya orang orang gendut dan sumber pendapatan terbesar negara nya para perokok url
"USER Mengajak terjun langsung dlm kehidupan nyata masyarakat dg melatih kepekaan sosial budaya, ekonomi, politik dll, untk meningkatkan IPK (indek pengembangan kolektiv) mulai diterapkan, tdk melulu prestasi kumulativ theorikal",0,0,0,0,0,0,0,0,0,0,0,0,user mengajak terjun langsung dalam kehidupan nyata masyarakat dengan melatih kepekaan sosial budaya ekonomi politik dan lain lain untuk meningkatkan ipk indeks pengembangan kolektif mulai diterapkan tidak melulu prestasi kumulatif theoretical
ga tau malu nih cina harus angkat kaki di istana !,1,0,0,1,0,1,0,0,0,0,1,0,tidak tau malu nih cina harus angkat kaki di istana
"USER USER USER Gak perlu berhutang demi mendapat 51% saham FMI karena di tahun 2021 perpanjangan kontrak FMI telah habis dan dengan sendirinya FMI sudah jadi milik NKRI, ini bentuk ketololan rezim ini'",1,1,0,1,0,0,0,0,1,0,1,0,user user user gak perlu berhutang demi mendapat 51 saham fmi karena di tahun 2021 perpanjangan kontrak fmi telah habis dan dengan sendirinya fmi sudah jadi milik nkri ini bentuk ketololan rezim ini
